itl,year,parent,GVA/H current,GVA/H volume,jobs,hours,GVA/worker current,growth,LN average growth,LN total growth,Perc total growth,ITL1 GVA/H,ITL1 average,ITL1 LN total growth,ITL1 Perc total growth,UKX GVA/H,UKX average,UKX LN total growth,UKX Perc total growth,UKX GVA/worker,ITL1 tax,UK tax
TLI31,2005,TLI,45.8,107.4,606062.0,22083429.0,75476.4,0.05158736879049375,0.05158736879049375,0.05158736879049375,0.05294117647058871,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLI32,2005,TLI,35.4,85.5,588712.0,20848252.0,59061.5,0.008220833144857664,0.008220833144857664,0.008220833144857664,0.00825471698113267,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Losing ground
TLI33,2005,TLI,24.7,73.1,251467.0,8759221.0,39277.8,-0.0648804599338586,-0.0648804599338586,-0.0648804599338586,-0.06282051282051249,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLI34,2005,TLI,22.1,94.2,123314.0,3789859.0,33645.4,0.06581321856957167,0.06581321856957167,0.06581321856957167,0.0680272108843536,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Catching up
TLI41,2005,TLI,25.8,91.8,169958.0,5485861.0,39720.8,0.02985296314968089,0.02985296314968089,0.02985296314968089,0.030303030303030054,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI42,2005,TLI,55.4,131.4,159780.0,6681200.0,97304.8,-0.002280502698725151,-0.002280502698725151,-0.002280502698725151,-0.00227790432801811,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Losing ground
TLI43,2005,TLI,31.7,77.8,248558.0,8243769.0,49372.1,-0.007682496172016329,-0.007682496172016329,-0.007682496172016329,-0.007653061224489832,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLI44,2005,TLI,27.1,99.2,251084.0,8685155.0,44738.6,0.05917657799618592,0.05917657799618592,0.05917657799618592,0.06096256684491985,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI45,2005,TLI,29.6,90.0,136017.0,4685731.0,47833.5,0.0713766628422281,0.0713766628422281,0.0713766628422281,0.0739856801909311,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI51,2005,TLI,34.8,111.2,148474.0,4196183.0,47380.8,0.03198079765413908,0.03198079765413908,0.03198079765413908,0.03249767873723308,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLI52,2005,TLI,29.8,102.2,143459.0,4006593.0,42889.7,0.07410797215372167,0.07410797215372167,0.07410797215372167,0.07692307692307665,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI53,2005,TLI,27.5,101.6,150483.0,4676430.0,39775.0,-0.02045858009110013,-0.02045858009110013,-0.02045858009110013,-0.020250723240115676,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLI54,2005,TLI,31.1,99.8,107600.0,3320000.0,44984.3,-0.0724604663192343,-0.0724604663192343,-0.0724604663192343,-0.06989748369058701,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLI61,2005,TLI,32.2,119.2,121876.0,3355098.0,46300.8,0.11736366051918257,0.11736366051918257,0.11736366051918257,0.12452830188679287,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI62,2005,TLI,28.3,73.4,148411.0,4630890.0,42947.5,0.0346535020823886,0.0346535020823886,0.0346535020823886,0.03526093088857607,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI63,2005,TLI,29.9,110.7,222318.0,6944902.0,44788.0,0.033995005252685395,0.033995005252685395,0.033995005252685395,0.03457943925233686,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI71,2005,TLI,29.1,107.2,133847.0,3799612.0,40505.9,-0.021228300619854146,-0.021228300619854146,-0.021228300619854146,-0.021004566210045872,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLI72,2005,TLI,27.9,102.0,115842.0,3640789.0,44644.5,0.060624621816434576,0.060624621816434576,0.060624621816434576,0.06249999999999978,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Steaming ahead
TLI73,2005,TLI,28.2,93.3,132868.0,4265112.0,44997.7,-0.009600073729019165,-0.009600073729019165,-0.009600073729019165,-0.009554140127388422,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLI74,2005,TLI,32.6,88.1,257847.0,8789260.0,52184.3,-0.030186752665113836,-0.030186752665113836,-0.030186752665113836,-0.029735682819383324,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLI75,2005,TLI,38.0,88.8,212775.0,6656406.0,58209.5,0.03087723856443958,0.03087723856443958,0.03087723856443958,0.03135888501742201,33.9,0.02617379511391249,0.02617379511391249,0.026519337016574607,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLJ11,2005,TLJ,34.8,71.0,494688.0,15716361.0,54007.5,0.04611768209496603,0.04611768209496603,0.04611768209496603,0.047197640117994544,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLJ12,2005,TLJ,31.5,98.6,138796.0,4492389.0,50265.7,0.011218883604787955,0.011218883604787955,0.011218883604787955,0.011282051282051064,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Steaming ahead
TLJ13,2005,TLJ,28.1,104.2,244145.0,7013377.0,41246.9,0.10728174583571981,0.10728174583571981,0.10728174583571981,0.11324786324786285,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLJ14,2005,TLJ,25.7,101.0,348702.0,10639766.0,39090.6,0.01295483987346735,0.01295483987346735,0.01295483987346735,0.013039117352056762,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Steaming ahead
TLJ21,2005,TLJ,21.9,74.8,133587.0,4299696.0,32758.5,0.004018759594917931,0.004018759594917931,0.004018759594917931,0.004026845637584042,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLJ22,2005,TLJ,20.0,102.2,197464.0,5909441.0,29406.9,-0.011673284304724696,-0.011673284304724696,-0.011673284304724696,-0.011605415860735047,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLJ25,2005,TLJ,31.0,88.0,396021.0,12172436.0,46772.7,-0.04770732703059988,-0.04770732703059988,-0.04770732703059988,-0.04658721560129997,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Losing ground
TLJ26,2005,TLJ,38.1,116.6,186629.0,5448932.0,54685.8,0.01817445092209713,0.01817445092209713,0.01817445092209713,0.018340611353711234,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLJ27,2005,TLJ,24.3,92.8,183772.0,5323073.0,35280.7,-0.02237706582372745,-0.02237706582372745,-0.02237706582372745,-0.02212855637513189,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLJ28,2005,TLJ,24.4,89.3,200785.0,6167840.0,37931.1,0.03417188979307184,0.03417188979307184,0.03417188979307184,0.03476245654693,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Catching up
TLJ31,2005,TLJ,23.2,79.9,115455.0,3308778.0,30749.8,0.020228249775470886,0.020228249775470886,0.020228249775470886,0.020434227330778265,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Catching up
TLJ32,2005,TLJ,23.9,71.2,120353.0,4024033.0,35691.3,0.01129955525393278,0.01129955525393278,0.01129955525393278,0.011363636363635798,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Catching up
TLJ34,2005,TLJ,20.8,96.1,57843.0,1536383.0,27058.4,-0.018557233560217767,-0.018557233560217767,-0.018557233560217767,-0.018386108273748647,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLJ35,2005,TLJ,25.8,90.1,175602.0,5459138.0,37968.3,-0.0022172958086477124,-0.0022172958086477124,-0.0022172958086477124,-0.0022148394241419123,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLJ36,2005,TLJ,26.4,83.8,245396.0,7483744.0,38540.6,0.01563471414740203,0.01563471414740203,0.01563471414740203,0.015757575757575637,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Steaming ahead
TLJ37,2005,TLJ,33.9,71.7,183453.0,5389791.0,49690.5,0.066306703627939,0.066306703627939,0.066306703627939,0.06855439642324934,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLJ41,2005,TLJ,23.3,80.0,96028.0,2991389.0,32849.4,-0.028344473009142668,-0.028344473009142668,-0.028344473009142668,-0.027946537059538423,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLJ43,2005,TLJ,25.4,100.0,131634.0,4185933.0,39645.4,-0.009950330853167877,-0.009950330853167877,-0.009950330853167877,-0.009900990099009688,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Losing ground
TLJ44,2005,TLJ,23.5,112.9,197585.0,5727894.0,33311.3,0.02966509664170136,0.02966509664170136,0.02966509664170136,0.030109489051095117,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Catching up
TLJ45,2005,TLJ,21.6,96.6,132674.0,4254560.0,33077.3,0.005189425242225987,0.005189425242225987,0.005189425242225987,0.005202913631634276,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLJ46,2005,TLJ,27.8,87.1,161307.0,5304574.0,40976.0,-0.029413885206293067,-0.029413885206293067,-0.029413885206293067,-0.028985507246376607,27.7,0.01723190255168916,0.01723190255168916,0.01738122827346511,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Losing ground
TLK11,2005,TLK,22.3,94.9,247564.0,7957794.0,33631.9,-0.05034447770153605,-0.05034447770153605,-0.05034447770153605,-0.049098196392785565,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLK12,2005,TLK,26.1,85.9,305317.0,9565777.0,40153.3,0.017616427388298384,0.017616427388298384,0.017616427388298384,0.017772511848341388,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLK13,2005,TLK,25.7,99.2,293279.0,8531804.0,38448.5,0.10737867981406346,0.10737867981406346,0.10737867981406346,0.11335578002244673,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Steaming ahead
TLK14,2005,TLK,30.2,77.5,111999.0,3951046.0,46788.5,-0.10523147507438324,-0.10523147507438324,-0.10523147507438324,-0.09988385598141647,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Losing ground
TLK15,2005,TLK,24.9,100.4,220399.0,6201957.0,34922.3,-0.008924203997008107,-0.008924203997008107,-0.008924203997008107,-0.008884501480749485,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Falling behind
TLK23,2005,TLK,21.9,104.6,229739.0,7197824.0,32449.6,0.02223387867324167,0.02223387867324167,0.02223387867324167,0.022482893450635366,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Catching up
TLK24,2005,TLK,24.1,104.4,177234.0,5393914.0,35616.1,0.018366876870075544,0.018366876870075544,0.018366876870075544,0.018536585365853675,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Catching up
TLK25,2005,TLK,23.3,104.8,146071.0,4697662.0,34579.2,-0.08589752533496853,-0.08589752533496853,-0.08589752533496853,-0.08231173380035073,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLK30,2005,TLK,20.4,97.7,227556.0,6711612.0,29315.7,0.016512243072490662,0.016512243072490662,0.016512243072490662,0.016649323621228396,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Catching up
TLK41,2005,TLK,22.3,99.5,119043.0,3368272.0,29934.8,0.0030196298737195093,0.0030196298737195093,0.0030196298737195093,0.0030241935483865667,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Falling behind
TLK42,2005,TLK,18.8,109.0,54438.0,1688662.0,26502.5,-0.019082814416440996,-0.019082814416440996,-0.019082814416440996,-0.018901890189019332,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLK43,2005,TLK,22.0,90.8,334484.0,10763634.0,32506.1,-0.03250557040493085,-0.03250557040493085,-0.03250557040493085,-0.0319829424307031,23.6,0.0,0.0,0.0,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLL11,2005,TLL,22.3,113.2,23968.0,690553.0,31155.4,0.0,0.0,0.0,0.0,21.2,-0.020293819339813446,-0.020293819339813446,-0.020089285714285365,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Steaming ahead,Falling behind
TLL12,2005,TLL,20.4,103.6,56846.0,1707395.0,29732.4,-0.009606221805440462,-0.009606221805440462,-0.009606221805440462,-0.009560229445507273,21.2,-0.020293819339813446,-0.020293819339813446,-0.020089285714285365,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Falling behind
TLL13,2005,TLL,18.7,96.4,83114.0,2612195.0,27814.7,-0.022565059992089687,-0.022565059992089687,-0.022565059992089687,-0.022312373225152005,21.2,-0.020293819339813446,-0.020293819339813446,-0.020089285714285365,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLL14,2005,TLL,20.4,97.0,144523.0,4694234.0,30819.7,-0.08778427410397782,-0.08778427410397782,-0.08778427410397782,-0.08404154863078361,21.2,-0.020293819339813446,-0.020293819339813446,-0.020089285714285365,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLL15,2005,TLL,20.2,73.7,98323.0,3282017.0,30292.1,-0.021477335610556203,-0.021477335610556203,-0.021477335610556203,-0.02124833997343878,21.2,-0.020293819339813446,-0.020293819339813446,-0.020089285714285365,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Falling behind,Falling behind
TLL16,2005,TLL,21.0,90.5,109535.0,3346365.0,30944.7,0.012229168526411982,0.012229168526411982,0.012229168526411982,0.01230425055928408,21.2,-0.020293819339813446,-0.020293819339813446,-0.020089285714285365,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Catching up,Catching up
TLL17,2005,TLL,22.3,84.5,99153.0,3211990.0,34117.0,-0.034887259000440984,-0.034887259000440984,-0.034887259000440984,-0.0342857142857147,21.2,-0.020293819339813446,-0.020293819339813446,-0.020089285714285365,25.4,0.011148387482614375,0.011148387482614375,0.011210762331838708,38311.9,Losing ground,Falling behind
