level,itl,name,year,Population
ITL3,TLE42,Leeds,2014,520582.0
ITL3,TLE44,Calderdale and Kirklees,2014,403081.0
ITL3,TLE45,Wakefield,2014,217097.0
ITL3,TLF11,Derby,2014,160852.0
ITL3,TLF12,East Derbyshire,2014,175254.0
ITL3,TLF13,South and West Derbyshire,2014,317180.0
ITL3,TLF14,Nottingham,2014,235356.0
ITL3,TLF15,North Nottinghamshire,2014,290511.0
ITL3,TLF16,South Nottinghamshire,2014,216854.0
ITL3,TLF21,Leicester,2014,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2014,462456.0
ITL3,TLF24,West Northamptonshire,2014,250500.0
ITL3,TLF25,North Northamptonshire,2014,212908.0
ITL3,TLF30,Lincolnshire CC,2014,452175.0
ITL3,TLG11,"Herefordshire, County of",2014,113009.0
ITL3,TLG12,Worcestershire CC,2014,354064.0
ITL3,TLG13,Warwickshire CC,2014,355847.0
ITL3,TLG21,Telford and Wrekin,2014,112030.0
ITL3,TLG22,Shropshire CC,2014,191066.0
ITL3,TLG23,Stoke-on-Trent,2014,159523.0
ITL3,TLG24,Staffordshire CC,2014,536544.0
ITL3,TLG31,Birmingham,2014,733995.0
ITL3,TLG32,Solihull,2014,129091.0
ITL3,TLG33,Coventry,2014,255941.0
ITL3,TLG36,Dudley,2014,194465.0
ITL3,TLG37,Sandwell,2014,204882.0
ITL3,TLG38,Walsall,2014,174344.0
ITL3,TLG39,Wolverhampton,2014,163541.0
ITL3,TLH11,Peterborough,2014,124182.0
ITL3,TLH12,Cambridgeshire CC,2014,406640.0
ITL3,TLH14,Suffolk CC,2014,443505.0
ITL3,TLH15,Norwich and East Norfolk,2014,230309.0
ITL3,TLH16,North and West Norfolk,2014,140338.0
ITL3,TLH17,Breckland and South Norfolk,2014,163817.0
ITL3,TLH21,Luton,2014,133825.0
ITL3,TLH23,Hertfordshire CC,2014,743114.0
ITL3,TLH24,Bedford,2014,106353.0
ITL3,TLH25,Central Bedfordshire,2014,182665.0
ITL3,TLH31,Southend-on-Sea,2014,111234.0
ITL3,TLH32,Thurrock,2014,110202.0
ITL3,TLH34,Essex Haven Gateway,2014,297626.0
ITL3,TLH35,West Essex,2014,190995.0
ITL3,TLH36,Heart of Essex,2014,195673.0
ITL3,TLH37,Essex Thames Gateway,2014,219463.0
ITL3,TLI31,Camden and City of London,2014,204903.0
ITL3,TLI32,Westminster,2014,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2014,233908.0
ITL3,TLI34,Wandsworth,2014,237863.0
ITL3,TLI41,Hackney and Newham,2014,449525.0
ITL3,TLI42,Tower Hamlets,2014,243208.0
ITL3,TLI43,Haringey and Islington,2014,371359.0
ITL3,TLI44,Lewisham and Southwark,2014,445665.0
ITL3,TLI45,Lambeth,2014,238041.0
ITL3,TLI51,Bexley and Greenwich,2014,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2014,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2014,383197.0
ITL3,TLI54,Enfield,2014,212830.0
ITL3,TLI61,Bromley,2014,206779.0
ITL3,TLI62,Croydon,2014,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2014,385449.0
ITL3,TLI71,Barnet,2014,255524.0
ITL3,TLI72,Brent,2014,215316.0
ITL3,TLI73,Ealing,2014,220221.0
ITL3,TLI74,Harrow and Hillingdon,2014,357241.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2014,302596.0
ITL3,TLJ11,Berkshire,2014,574783.0
ITL3,TLJ12,Milton Keynes,2014,168427.0
ITL3,TLJ13,Buckinghamshire CC,2014,329564.0
ITL3,TLJ14,Oxfordshire CC,2014,434142.0
ITL3,TLJ21,Brighton and Hove,2014,207971.0
ITL3,TLJ22,East Sussex CC,2014,318101.0
ITL3,TLJ25,West Surrey,2014,488781.0
ITL3,TLJ26,East Surrey,2014,244263.0
ITL3,TLJ27,West Sussex (South West),2014,259033.0
ITL3,TLJ28,West Sussex (North East),2014,248752.0
ITL3,TLJ31,Portsmouth,2014,144768.0
ITL3,TLJ32,Southampton,2014,171856.0
ITL3,TLJ34,Isle of Wight,2014,79567.0
ITL3,TLJ35,South Hampshire,2014,277549.0
ITL3,TLJ36,Central Hampshire,2014,321490.0
ITL3,TLJ37,North Hampshire,2014,230625.0
ITL3,TLJ41,Medway,2014,175092.0
ITL3,TLJ43,Kent Thames Gateway,2014,228409.0
ITL3,TLJ44,East Kent,2014,321907.0
ITL3,TLJ45,Mid Kent,2014,183361.0
ITL3,TLJ46,West Kent,2014,222405.0
ITL3,TLK11,"Bristol, City of",2014,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2014,430508.0
ITL3,TLK13,Gloucestershire CC,2014,386043.0
ITL3,TLK14,Swindon,2014,140185.0
ITL3,TLK15,Wiltshire,2014,299124.0
ITL3,TLK23,Somerset CC,2014,323001.0
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2014,247922.0
ITL3,TLK25,Dorset,2014,210601.0
ITL3,TLK30,Cornwall and Isles of Scilly,2014,332588.0
ITL3,TLK41,Plymouth,2014,165854.0
ITL3,TLK42,Torbay,2014,76327.0
ITL3,TLK43,Devon CC,2014,470900.0
ITL3,TLL11,Isle of Anglesey,2014,39880.0
ITL3,TLL12,Gwynedd,2014,75857.0
ITL3,TLL13,Conwy and Denbighshire,2014,122139.0
ITL3,TLL14,South West Wales,2014,226896.0
ITL3,TLL15,Central Valleys,2014,187684.0
ITL3,TLL16,Gwent Valleys,2014,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2014,180197.0
ITL3,TLL18,Swansea,2014,156034.0
ITL3,TLL21,Monmouthshire and Newport,2014,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2014,329940.0
ITL3,TLL23,Flintshire and Wrexham,2014,177136.0
ITL3,TLL24,Powys,2014,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2014,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2014,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2014,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2014,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2014,15392.0
ITL3,TLM65,Orkney Islands,2014,13386.0
ITL3,TLM66,Shetland Islands,2014,13905.0
ITL3,TLM71,Angus and Dundee City,2014,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2014,263626.0
ITL3,TLM73,East Lothian and Midlothian,2014,123498.0
ITL3,TLM75,City of Edinburgh,2014,368491.0
ITL3,TLM76,Falkirk,2014,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2014,151760.0
ITL3,TLM78,West Lothian,2014,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2014,136489.0
ITL3,TLM82,Glasgow City,2014,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2014,220180.0
ITL3,TLM84,North Lanarkshire,2014,218277.0
ITL3,TLM91,Scottish Borders,2014,67332.0
ITL3,TLM92,Dumfries and Galloway,2014,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2014,153487.0
ITL3,TLM94,South Ayrshire,2014,65767.0
ITL3,TLM95,South Lanarkshire,2014,201790.0
ITL3,TLN06,Belfast,2014,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2014,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2014,111550.0
ITL3,TLN09,Ards and North Down,2014,97692.0
ITL3,TLN0A,Derry City and Strabane,2014,94602.0
ITL3,TLN0B,Mid Ulster,2014,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2014,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2014,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2014,92691.0
ITL3,TLN0F,Mid and East Antrim,2014,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2014,70503.0
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2015,178531.0
ITL3,TLC12,South Teesside,2015,169351.0
ITL3,TLC13,Darlington,2015,65149.0
ITL3,TLC14,Durham CC,2015,330290.0
ITL3,TLC21,Northumberland,2015,190384.0
ITL3,TLC22,Tyneside,2015,558445.0
ITL3,TLC23,Sunderland,2015,173572.0
ITL3,TLD11,West Cumbria,2015,138777.0
ITL3,TLD12,East Cumbria,2015,155696.0
ITL3,TLD33,Manchester,2015,391653.0
ITL3,TLD34,Greater Manchester South West,2015,318331.0
ITL3,TLD35,Greater Manchester South East,2015,319038.0
ITL3,TLD36,Greater Manchester North West,2015,381447.0
ITL3,TLD37,Greater Manchester North East,2015,401074.0
ITL3,TLD41,Blackburn with Darwen,2015,93526.0
ITL3,TLD42,Blackpool,2015,83865.0
ITL3,TLD44,Lancaster and Wyre,2015,157477.0
ITL3,TLD45,Mid Lancashire,2015,243166.0
ITL3,TLD46,East Lancashire,2015,202086.0
ITL3,TLD47,Chorley and West Lancashire,2015,142388.0
ITL3,TLD61,Warrington,2015,129913.0
ITL3,TLD62,Cheshire East,2015,227980.0
ITL3,TLD63,Cheshire West and Chester,2015,206998.0
ITL3,TLD71,East Merseyside,2015,285231.0
ITL3,TLD72,Liverpool,2015,339133.0
ITL3,TLD73,Sefton,2015,162187.0
ITL3,TLD74,Wirral,2015,192904.0
ITL3,TLE11,"Kingston upon Hull, City of",2015,167455.0
ITL3,TLE12,East Riding of Yorkshire,2015,196469.0
ITL3,TLE13,North and North East Lincolnshire,2015,198716.0
ITL3,TLE21,York,2015,139430.0
ITL3,TLE22,North Yorkshire CC,2015,362222.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2015,506119.0
ITL3,TLE32,Sheffield,2015,388384.0
ITL3,TLE41,Bradford,2015,332559.0
ITL3,TLE42,Leeds,2015,520582.0
ITL3,TLE44,Calderdale and Kirklees,2015,403081.0
ITL3,TLE45,Wakefield,2015,217097.0
ITL3,TLF11,Derby,2015,160852.0
ITL3,TLF12,East Derbyshire,2015,175254.0
ITL3,TLF13,South and West Derbyshire,2015,317180.0
ITL3,TLF14,Nottingham,2015,235356.0
ITL3,TLF15,North Nottinghamshire,2015,290511.0
ITL3,TLF16,South Nottinghamshire,2015,216854.0
ITL3,TLF21,Leicester,2015,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2015,462456.0
ITL3,TLF24,West Northamptonshire,2015,250500.0
ITL3,TLF25,North Northamptonshire,2015,212908.0
ITL3,TLF30,Lincolnshire CC,2015,452175.0
ITL3,TLG11,"Herefordshire, County of",2015,113009.0
ITL3,TLG12,Worcestershire CC,2015,354064.0
ITL3,TLG13,Warwickshire CC,2015,355847.0
ITL3,TLG21,Telford and Wrekin,2015,112030.0
ITL3,TLG22,Shropshire CC,2015,191066.0
ITL3,TLG23,Stoke-on-Trent,2015,159523.0
ITL3,TLG24,Staffordshire CC,2015,536544.0
ITL3,TLG31,Birmingham,2015,733995.0
ITL3,TLG32,Solihull,2015,129091.0
ITL3,TLG33,Coventry,2015,255941.0
ITL3,TLG36,Dudley,2015,194465.0
ITL3,TLG37,Sandwell,2015,204882.0
ITL3,TLG38,Walsall,2015,174344.0
ITL3,TLG39,Wolverhampton,2015,163541.0
ITL3,TLH11,Peterborough,2015,124182.0
ITL3,TLH12,Cambridgeshire CC,2015,406640.0
ITL3,TLH14,Suffolk CC,2015,443505.0
ITL3,TLH15,Norwich and East Norfolk,2015,230309.0
ITL3,TLH16,North and West Norfolk,2015,140338.0
ITL3,TLH17,Breckland and South Norfolk,2015,163817.0
ITL3,TLH21,Luton,2015,133825.0
ITL3,TLH23,Hertfordshire CC,2015,743114.0
ITL3,TLH24,Bedford,2015,106353.0
ITL3,TLH25,Central Bedfordshire,2015,182665.0
ITL3,TLH31,Southend-on-Sea,2015,111234.0
ITL3,TLH32,Thurrock,2015,110202.0
ITL3,TLH34,Essex Haven Gateway,2015,297626.0
ITL3,TLH35,West Essex,2015,190995.0
ITL3,TLH36,Heart of Essex,2015,195673.0
ITL3,TLH37,Essex Thames Gateway,2015,219463.0
ITL3,TLI31,Camden and City of London,2015,204903.0
ITL3,TLI32,Westminster,2015,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2015,233908.0
ITL3,TLI34,Wandsworth,2015,237863.0
ITL3,TLI41,Hackney and Newham,2015,449525.0
ITL3,TLI42,Tower Hamlets,2015,243208.0
ITL3,TLI43,Haringey and Islington,2015,371359.0
ITL3,TLI44,Lewisham and Southwark,2015,445665.0
ITL3,TLI45,Lambeth,2015,238041.0
ITL3,TLI51,Bexley and Greenwich,2015,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2015,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2015,383197.0
ITL3,TLI54,Enfield,2015,212830.0
ITL3,TLI61,Bromley,2015,206779.0
ITL3,TLI62,Croydon,2015,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2015,385449.0
ITL3,TLI71,Barnet,2015,255524.0
ITL3,TLI72,Brent,2015,215316.0
ITL3,TLI73,Ealing,2015,220221.0
ITL3,TLI74,Harrow and Hillingdon,2015,357241.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2015,302596.0
ITL3,TLJ11,Berkshire,2015,574783.0
ITL3,TLJ12,Milton Keynes,2015,168427.0
ITL3,TLJ13,Buckinghamshire CC,2015,329564.0
ITL3,TLJ14,Oxfordshire CC,2015,434142.0
ITL3,TLJ21,Brighton and Hove,2015,207971.0
ITL3,TLJ22,East Sussex CC,2015,318101.0
ITL3,TLJ25,West Surrey,2015,488781.0
ITL3,TLJ26,East Surrey,2015,244263.0
ITL3,TLJ27,West Sussex (South West),2015,259033.0
ITL3,TLJ28,West Sussex (North East),2015,248752.0
ITL3,TLJ31,Portsmouth,2015,144768.0
ITL3,TLJ32,Southampton,2015,171856.0
ITL3,TLJ34,Isle of Wight,2015,79567.0
ITL3,TLJ35,South Hampshire,2015,277549.0
ITL3,TLJ36,Central Hampshire,2015,321490.0
ITL3,TLJ37,North Hampshire,2015,230625.0
ITL3,TLJ41,Medway,2015,175092.0
ITL3,TLJ43,Kent Thames Gateway,2015,228409.0
ITL3,TLJ44,East Kent,2015,321907.0
ITL3,TLJ45,Mid Kent,2015,183361.0
ITL3,TLJ46,West Kent,2015,222405.0
ITL3,TLK11,"Bristol, City of",2015,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2015,430508.0
ITL3,TLK13,Gloucestershire CC,2015,386043.0
ITL3,TLK14,Swindon,2015,140185.0
ITL3,TLK15,Wiltshire,2015,299124.0
ITL3,TLK23,Somerset CC,2015,323001.0
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2015,247922.0
ITL3,TLK25,Dorset,2015,210601.0
ITL3,TLK30,Cornwall and Isles of Scilly,2015,332588.0
ITL3,TLK41,Plymouth,2015,165854.0
ITL3,TLK42,Torbay,2015,76327.0
ITL3,TLK43,Devon CC,2015,470900.0
ITL3,TLL11,Isle of Anglesey,2015,39880.0
ITL3,TLL12,Gwynedd,2015,75857.0
ITL3,TLL13,Conwy and Denbighshire,2015,122139.0
ITL3,TLL14,South West Wales,2015,226896.0
ITL3,TLL15,Central Valleys,2015,187684.0
ITL3,TLL16,Gwent Valleys,2015,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2015,180197.0
ITL3,TLL18,Swansea,2015,156034.0
ITL3,TLL21,Monmouthshire and Newport,2015,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2015,329940.0
ITL3,TLL23,Flintshire and Wrexham,2015,177136.0
ITL3,TLL24,Powys,2015,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2015,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2015,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2015,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2015,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2015,15392.0
ITL3,TLM65,Orkney Islands,2015,13386.0
ITL3,TLM66,Shetland Islands,2015,13905.0
ITL3,TLM71,Angus and Dundee City,2015,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2015,263626.0
ITL3,TLM73,East Lothian and Midlothian,2015,123498.0
ITL3,TLM75,City of Edinburgh,2015,368491.0
ITL3,TLM76,Falkirk,2015,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2015,151760.0
ITL3,TLM78,West Lothian,2015,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2015,136489.0
ITL3,TLM82,Glasgow City,2015,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2015,220180.0
ITL3,TLM84,North Lanarkshire,2015,218277.0
ITL3,TLM91,Scottish Borders,2015,67332.0
ITL3,TLM92,Dumfries and Galloway,2015,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2015,153487.0
ITL3,TLM94,South Ayrshire,2015,65767.0
ITL3,TLM95,South Lanarkshire,2015,201790.0
ITL3,TLN06,Belfast,2015,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2015,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2015,111550.0
ITL3,TLN09,Ards and North Down,2015,97692.0
ITL3,TLN0A,Derry City and Strabane,2015,94602.0
ITL3,TLN0B,Mid Ulster,2015,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2015,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2015,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2015,92691.0
ITL3,TLN0F,Mid and East Antrim,2015,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2015,70503.0
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2016,178531.0
ITL3,TLC12,South Teesside,2016,169351.0
ITL3,TLC13,Darlington,2016,65149.0
ITL3,TLC14,Durham CC,2016,330290.0
ITL3,TLC21,Northumberland,2016,190384.0
ITL3,TLC22,Tyneside,2016,558445.0
ITL3,TLC23,Sunderland,2016,173572.0
ITL3,TLD11,West Cumbria,2016,138777.0
ITL3,TLD12,East Cumbria,2016,155696.0
ITL3,TLD33,Manchester,2016,391653.0
ITL3,TLD34,Greater Manchester South West,2016,318331.0
ITL3,TLD35,Greater Manchester South East,2016,319038.0
ITL3,TLD36,Greater Manchester North West,2016,381447.0
ITL3,TLD37,Greater Manchester North East,2016,401074.0
ITL3,TLD41,Blackburn with Darwen,2016,93526.0
ITL3,TLD42,Blackpool,2016,83865.0
ITL3,TLD44,Lancaster and Wyre,2016,157477.0
ITL3,TLD45,Mid Lancashire,2016,243166.0
ITL3,TLD46,East Lancashire,2016,202086.0
ITL3,TLD47,Chorley and West Lancashire,2016,142388.0
ITL3,TLD61,Warrington,2016,129913.0
ITL3,TLD62,Cheshire East,2016,227980.0
ITL3,TLD63,Cheshire West and Chester,2016,206998.0
ITL3,TLD71,East Merseyside,2016,285231.0
ITL3,TLD72,Liverpool,2016,339133.0
ITL3,TLD73,Sefton,2016,162187.0
ITL3,TLD74,Wirral,2016,192904.0
ITL3,TLE11,"Kingston upon Hull, City of",2016,167455.0
ITL3,TLE12,East Riding of Yorkshire,2016,196469.0
ITL3,TLE13,North and North East Lincolnshire,2016,198716.0
ITL3,TLE21,York,2016,139430.0
ITL3,TLE22,North Yorkshire CC,2016,362222.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2016,506119.0
ITL3,TLE32,Sheffield,2016,388384.0
ITL3,TLE41,Bradford,2016,332559.0
ITL3,TLE42,Leeds,2016,520582.0
ITL3,TLE44,Calderdale and Kirklees,2016,403081.0
ITL3,TLE45,Wakefield,2016,217097.0
ITL3,TLF11,Derby,2016,160852.0
ITL3,TLF12,East Derbyshire,2016,175254.0
ITL3,TLF13,South and West Derbyshire,2016,317180.0
ITL3,TLF14,Nottingham,2016,235356.0
ITL3,TLF15,North Nottinghamshire,2016,290511.0
ITL3,TLF16,South Nottinghamshire,2016,216854.0
ITL3,TLF21,Leicester,2016,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2016,462456.0
ITL3,TLF24,West Northamptonshire,2016,250500.0
ITL3,TLF25,North Northamptonshire,2016,212908.0
ITL3,TLF30,Lincolnshire CC,2016,452175.0
ITL3,TLG11,"Herefordshire, County of",2016,113009.0
ITL3,TLG12,Worcestershire CC,2016,354064.0
ITL3,TLG13,Warwickshire CC,2016,355847.0
ITL3,TLG21,Telford and Wrekin,2016,112030.0
ITL3,TLG22,Shropshire CC,2016,191066.0
ITL3,TLG23,Stoke-on-Trent,2016,159523.0
ITL3,TLG24,Staffordshire CC,2016,536544.0
ITL3,TLG31,Birmingham,2016,733995.0
ITL3,TLG32,Solihull,2016,129091.0
ITL3,TLG33,Coventry,2016,255941.0
ITL3,TLG36,Dudley,2016,194465.0
ITL3,TLG37,Sandwell,2016,204882.0
ITL3,TLG38,Walsall,2016,174344.0
ITL3,TLG39,Wolverhampton,2016,163541.0
ITL3,TLH11,Peterborough,2016,124182.0
ITL3,TLH12,Cambridgeshire CC,2016,406640.0
ITL3,TLH14,Suffolk CC,2016,443505.0
ITL3,TLH15,Norwich and East Norfolk,2016,230309.0
ITL3,TLH16,North and West Norfolk,2016,140338.0
ITL3,TLH17,Breckland and South Norfolk,2016,163817.0
ITL3,TLH21,Luton,2016,133825.0
ITL3,TLH23,Hertfordshire CC,2016,743114.0
ITL3,TLH24,Bedford,2016,106353.0
ITL3,TLH25,Central Bedfordshire,2016,182665.0
ITL3,TLH31,Southend-on-Sea,2016,111234.0
ITL3,TLH32,Thurrock,2016,110202.0
ITL3,TLH34,Essex Haven Gateway,2016,297626.0
ITL3,TLH35,West Essex,2016,190995.0
ITL3,TLH36,Heart of Essex,2016,195673.0
ITL3,TLH37,Essex Thames Gateway,2016,219463.0
ITL3,TLI31,Camden and City of London,2016,204903.0
ITL3,TLI32,Westminster,2016,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2016,233908.0
ITL3,TLI34,Wandsworth,2016,237863.0
ITL3,TLI41,Hackney and Newham,2016,449525.0
ITL3,TLI42,Tower Hamlets,2016,243208.0
ITL3,TLI43,Haringey and Islington,2016,371359.0
ITL3,TLI44,Lewisham and Southwark,2016,445665.0
ITL3,TLI45,Lambeth,2016,238041.0
ITL3,TLI51,Bexley and Greenwich,2016,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2016,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2016,383197.0
ITL3,TLI54,Enfield,2016,212830.0
ITL3,TLI61,Bromley,2016,206779.0
ITL3,TLI62,Croydon,2016,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2016,385449.0
ITL3,TLI71,Barnet,2016,255524.0
ITL3,TLI72,Brent,2016,215316.0
ITL3,TLI73,Ealing,2016,220221.0
ITL3,TLI74,Harrow and Hillingdon,2016,357241.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2016,302596.0
ITL3,TLJ11,Berkshire,2016,574783.0
ITL3,TLJ12,Milton Keynes,2016,168427.0
ITL3,TLJ13,Buckinghamshire CC,2016,329564.0
ITL3,TLJ14,Oxfordshire CC,2016,434142.0
ITL3,TLJ21,Brighton and Hove,2016,207971.0
ITL3,TLJ22,East Sussex CC,2016,318101.0
ITL3,TLJ25,West Surrey,2016,488781.0
ITL3,TLJ26,East Surrey,2016,244263.0
ITL3,TLJ27,West Sussex (South West),2016,259033.0
ITL3,TLJ28,West Sussex (North East),2016,248752.0
ITL3,TLJ31,Portsmouth,2016,144768.0
ITL3,TLJ32,Southampton,2016,171856.0
ITL3,TLJ34,Isle of Wight,2016,79567.0
ITL3,TLJ35,South Hampshire,2016,277549.0
ITL3,TLJ36,Central Hampshire,2016,321490.0
ITL3,TLJ37,North Hampshire,2016,230625.0
ITL3,TLJ41,Medway,2016,175092.0
ITL3,TLJ43,Kent Thames Gateway,2016,228409.0
ITL3,TLJ44,East Kent,2016,321907.0
ITL3,TLJ45,Mid Kent,2016,183361.0
ITL3,TLJ46,West Kent,2016,222405.0
ITL3,TLK11,"Bristol, City of",2016,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2016,430508.0
ITL3,TLK13,Gloucestershire CC,2016,386043.0
ITL3,TLK14,Swindon,2016,140185.0
ITL3,TLK15,Wiltshire,2016,299124.0
ITL3,TLK23,Somerset CC,2016,323001.0
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2016,247922.0
ITL3,TLK25,Dorset,2016,210601.0
ITL3,TLK30,Cornwall and Isles of Scilly,2016,332588.0
ITL3,TLK41,Plymouth,2016,165854.0
ITL3,TLK42,Torbay,2016,76327.0
ITL3,TLK43,Devon CC,2016,470900.0
ITL3,TLL11,Isle of Anglesey,2016,39880.0
ITL3,TLL12,Gwynedd,2016,75857.0
ITL3,TLL13,Conwy and Denbighshire,2016,122139.0
ITL3,TLL14,South West Wales,2016,226896.0
ITL3,TLL15,Central Valleys,2016,187684.0
ITL3,TLL16,Gwent Valleys,2016,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2016,180197.0
ITL3,TLL18,Swansea,2016,156034.0
ITL3,TLL21,Monmouthshire and Newport,2016,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2016,329940.0
ITL3,TLL23,Flintshire and Wrexham,2016,177136.0
ITL3,TLL24,Powys,2016,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2016,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2016,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2016,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2016,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2016,15392.0
ITL3,TLM65,Orkney Islands,2016,13386.0
ITL3,TLM66,Shetland Islands,2016,13905.0
ITL3,TLM71,Angus and Dundee City,2016,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2016,263626.0
ITL3,TLM73,East Lothian and Midlothian,2016,123498.0
ITL3,TLM75,City of Edinburgh,2016,368491.0
ITL3,TLM76,Falkirk,2016,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2016,151760.0
ITL3,TLM78,West Lothian,2016,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2016,136489.0
ITL3,TLM82,Glasgow City,2016,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2016,220180.0
ITL3,TLM84,North Lanarkshire,2016,218277.0
ITL3,TLM91,Scottish Borders,2016,67332.0
ITL3,TLM92,Dumfries and Galloway,2016,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2016,153487.0
ITL3,TLM94,South Ayrshire,2016,65767.0
ITL3,TLM95,South Lanarkshire,2016,201790.0
ITL3,TLN06,Belfast,2016,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2016,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2016,111550.0
ITL3,TLN09,Ards and North Down,2016,97692.0
ITL3,TLN0A,Derry City and Strabane,2016,94602.0
ITL3,TLN0B,Mid Ulster,2016,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2016,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2016,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2016,92691.0
ITL3,TLN0F,Mid and East Antrim,2016,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2016,70503.0
