level,itl,name,year,GVA per Hour,Change in GVA per hour,Population
ITL3,TLI75,Hounslow and Richmond upon Thames,2018,52.9,103.2,302596.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2019,53.0,100.0,302596.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2020,52.1,87.5,302596.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2021,51.2,86.6,302596.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2022,50.9,85.4,302596.0
ITL3,TLJ11,Berkshire,2008,39.1,75.6,574783.0
ITL3,TLJ11,Berkshire,2009,40.1,78.9,574783.0
ITL3,TLJ11,Berkshire,2010,40.8,81.3,574783.0
ITL3,TLJ11,Berkshire,2011,41.3,82.1,574783.0
ITL3,TLJ11,Berkshire,2012,42.0,85.1,574783.0
ITL3,TLJ11,Berkshire,2013,42.9,86.5,574783.0
ITL3,TLJ11,Berkshire,2014,43.6,88.3,574783.0
ITL3,TLJ11,Berkshire,2015,44.1,92.4,574783.0
ITL3,TLJ11,Berkshire,2016,44.7,90.3,574783.0
ITL3,TLJ11,Berkshire,2017,45.8,90.5,574783.0
ITL3,TLJ11,Berkshire,2018,48.0,98.3,574783.0
ITL3,TLJ11,Berkshire,2019,50.9,100.0,574783.0
ITL3,TLJ11,Berkshire,2020,54.2,113.1,574783.0
ITL3,TLJ11,Berkshire,2021,56.3,116.7,574783.0
ITL3,TLJ11,Berkshire,2022,57.5,114.1,574783.0
ITL3,TLJ12,Milton Keynes,2008,33.0,92.7,168427.0
ITL3,TLJ12,Milton Keynes,2009,33.8,94.4,168427.0
ITL3,TLJ12,Milton Keynes,2010,34.4,93.1,168427.0
ITL3,TLJ12,Milton Keynes,2011,34.8,99.0,168427.0
ITL3,TLJ12,Milton Keynes,2012,35.1,92.9,168427.0
ITL3,TLJ12,Milton Keynes,2013,35.8,91.5,168427.0
ITL3,TLJ12,Milton Keynes,2014,36.6,103.4,168427.0
ITL3,TLJ12,Milton Keynes,2015,37.2,97.9,168427.0
ITL3,TLJ12,Milton Keynes,2016,37.9,87.3,168427.0
ITL3,TLJ12,Milton Keynes,2017,39.5,100.3,168427.0
ITL3,TLJ12,Milton Keynes,2018,41.4,101.2,168427.0
ITL3,TLJ12,Milton Keynes,2019,43.3,100.0,168427.0
ITL3,TLJ12,Milton Keynes,2020,45.0,97.9,168427.0
ITL3,TLJ12,Milton Keynes,2021,46.3,98.3,168427.0
ITL3,TLJ12,Milton Keynes,2022,47.2,101.8,168427.0
ITL3,TLJ13,Buckinghamshire CC,2008,31.5,104.3,329564.0
ITL3,TLJ13,Buckinghamshire CC,2009,32.4,98.8,329564.0
ITL3,TLJ13,Buckinghamshire CC,2010,33.3,111.8,329564.0
ITL3,TLJ13,Buckinghamshire CC,2011,33.8,111.5,329564.0
ITL3,TLJ13,Buckinghamshire CC,2012,33.8,104.0,329564.0
ITL3,TLJ13,Buckinghamshire CC,2013,33.6,103.6,329564.0
ITL3,TLJ13,Buckinghamshire CC,2014,33.3,101.8,329564.0
ITL3,TLJ13,Buckinghamshire CC,2015,33.0,98.8,329564.0
ITL3,TLJ13,Buckinghamshire CC,2016,33.0,93.6,329564.0
ITL3,TLJ13,Buckinghamshire CC,2017,33.6,93.2,329564.0
ITL3,TLJ13,Buckinghamshire CC,2018,35.2,98.1,329564.0
ITL3,TLJ13,Buckinghamshire CC,2019,37.1,100.0,329564.0
ITL3,TLJ13,Buckinghamshire CC,2020,38.9,105.1,329564.0
ITL3,TLJ13,Buckinghamshire CC,2021,39.7,102.6,329564.0
ITL3,TLJ13,Buckinghamshire CC,2022,40.0,100.1,329564.0
ITL3,TLJ14,Oxfordshire CC,2008,29.2,104.8,434142.0
ITL3,TLJ14,Oxfordshire CC,2009,30.0,100.1,434142.0
ITL3,TLJ14,Oxfordshire CC,2010,30.7,107.7,434142.0
ITL3,TLJ14,Oxfordshire CC,2011,30.9,103.7,434142.0
ITL3,TLJ14,Oxfordshire CC,2012,31.1,101.5,434142.0
ITL3,TLJ14,Oxfordshire CC,2013,31.4,102.6,434142.0
ITL3,TLJ14,Oxfordshire CC,2014,31.9,99.8,434142.0
ITL3,TLJ14,Oxfordshire CC,2015,32.4,104.6,434142.0
ITL3,TLJ14,Oxfordshire CC,2016,32.7,97.1,434142.0
ITL3,TLJ14,Oxfordshire CC,2017,33.3,96.1,434142.0
ITL3,TLJ14,Oxfordshire CC,2018,34.8,100.8,434142.0
ITL3,TLJ14,Oxfordshire CC,2019,36.9,100.0,434142.0
ITL3,TLJ14,Oxfordshire CC,2020,39.3,110.3,434142.0
ITL3,TLJ14,Oxfordshire CC,2021,40.7,110.5,434142.0
ITL3,TLJ14,Oxfordshire CC,2022,41.3,105.7,434142.0
ITL3,TLJ21,Brighton and Hove,2008,26.4,83.5,207971.0
ITL3,TLJ21,Brighton and Hove,2009,27.2,84.3,207971.0
ITL3,TLJ21,Brighton and Hove,2010,27.8,86.0,207971.0
ITL3,TLJ21,Brighton and Hove,2011,28.4,87.1,207971.0
ITL3,TLJ21,Brighton and Hove,2012,29.0,87.9,207971.0
ITL3,TLJ21,Brighton and Hove,2013,29.7,84.7,207971.0
ITL3,TLJ21,Brighton and Hove,2014,30.4,86.2,207971.0
ITL3,TLJ21,Brighton and Hove,2015,31.2,92.4,207971.0
ITL3,TLJ21,Brighton and Hove,2016,31.8,88.6,207971.0
ITL3,TLJ21,Brighton and Hove,2017,32.8,93.2,207971.0
ITL3,TLJ21,Brighton and Hove,2018,34.5,94.4,207971.0
ITL3,TLJ21,Brighton and Hove,2019,36.8,100.0,207971.0
ITL3,TLJ21,Brighton and Hove,2020,39.6,110.0,207971.0
ITL3,TLJ21,Brighton and Hove,2021,41.5,106.0,207971.0
ITL3,TLJ21,Brighton and Hove,2022,42.6,112.6,207971.0
ITL3,TLJ22,East Sussex CC,2008,21.6,100.3,318101.0
ITL3,TLJ22,East Sussex CC,2009,22.0,100.6,318101.0
ITL3,TLJ22,East Sussex CC,2010,22.1,99.8,318101.0
ITL3,TLJ22,East Sussex CC,2011,22.1,103.8,318101.0
ITL3,TLJ22,East Sussex CC,2012,22.1,94.3,318101.0
ITL3,TLJ22,East Sussex CC,2013,22.3,93.4,318101.0
ITL3,TLJ22,East Sussex CC,2014,23.1,101.6,318101.0
ITL3,TLJ22,East Sussex CC,2015,23.9,95.7,318101.0
ITL3,TLJ22,East Sussex CC,2016,24.9,103.8,318101.0
ITL3,TLJ22,East Sussex CC,2017,25.4,101.9,318101.0
ITL3,TLJ22,East Sussex CC,2018,26.6,100.0,318101.0
ITL3,TLJ22,East Sussex CC,2019,28.2,100.0,318101.0
ITL3,TLJ22,East Sussex CC,2020,30.3,117.2,318101.0
ITL3,TLJ22,East Sussex CC,2021,31.4,113.2,318101.0
ITL3,TLJ22,East Sussex CC,2022,31.9,107.8,318101.0
ITL3,TLJ25,West Surrey,2008,34.6,92.9,488781.0
ITL3,TLJ25,West Surrey,2009,35.2,89.1,488781.0
ITL3,TLJ25,West Surrey,2010,35.6,93.5,488781.0
ITL3,TLJ25,West Surrey,2011,36.0,91.2,488781.0
ITL3,TLJ25,West Surrey,2012,36.5,89.3,488781.0
ITL3,TLJ25,West Surrey,2013,37.6,95.1,488781.0
ITL3,TLJ25,West Surrey,2014,38.6,91.5,488781.0
ITL3,TLJ25,West Surrey,2015,40.1,97.0,488781.0
ITL3,TLJ25,West Surrey,2016,41.4,93.7,488781.0
ITL3,TLJ25,West Surrey,2017,43.3,100.6,488781.0
ITL3,TLJ25,West Surrey,2018,45.7,100.1,488781.0
ITL3,TLJ25,West Surrey,2019,48.3,100.0,488781.0
ITL3,TLJ25,West Surrey,2020,51.1,111.5,488781.0
ITL3,TLJ25,West Surrey,2021,52.8,107.9,488781.0
ITL3,TLJ25,West Surrey,2022,53.7,108.3,488781.0
ITL3,TLJ26,East Surrey,2008,42.5,127.2,244263.0
ITL3,TLJ26,East Surrey,2009,42.4,118.7,244263.0
ITL3,TLJ26,East Surrey,2010,42.5,120.5,244263.0
ITL3,TLJ26,East Surrey,2011,43.4,115.4,244263.0
ITL3,TLJ26,East Surrey,2012,45.2,128.3,244263.0
ITL3,TLJ26,East Surrey,2013,46.7,129.6,244263.0
ITL3,TLJ26,East Surrey,2014,46.6,123.0,244263.0
ITL3,TLJ26,East Surrey,2015,45.6,123.7,244263.0
ITL3,TLJ26,East Surrey,2016,44.3,107.2,244263.0
ITL3,TLJ26,East Surrey,2017,43.7,110.2,244263.0
ITL3,TLJ26,East Surrey,2018,43.6,112.3,244263.0
ITL3,TLJ26,East Surrey,2019,43.6,100.0,244263.0
ITL3,TLJ26,East Surrey,2020,44.6,102.8,244263.0
ITL3,TLJ26,East Surrey,2021,45.8,100.4,244263.0
ITL3,TLJ26,East Surrey,2022,47.2,110.9,244263.0
ITL3,TLJ27,West Sussex (South West),2008,26.7,96.9,259033.0
ITL3,TLJ27,West Sussex (South West),2009,27.3,93.0,259033.0
ITL3,TLJ27,West Sussex (South West),2010,27.5,94.5,259033.0
ITL3,TLJ27,West Sussex (South West),2011,27.7,93.4,259033.0
ITL3,TLJ27,West Sussex (South West),2012,27.7,87.5,259033.0
ITL3,TLJ27,West Sussex (South West),2013,28.2,96.5,259033.0
ITL3,TLJ27,West Sussex (South West),2014,28.7,84.4,259033.0
ITL3,TLJ27,West Sussex (South West),2015,30.4,95.3,259033.0
ITL3,TLJ27,West Sussex (South West),2016,32.2,95.9,259033.0
ITL3,TLJ27,West Sussex (South West),2017,34.0,107.5,259033.0
ITL3,TLJ27,West Sussex (South West),2018,35.1,100.2,259033.0
ITL3,TLJ27,West Sussex (South West),2019,36.1,100.0,259033.0
ITL3,TLJ27,West Sussex (South West),2020,37.8,106.8,259033.0
ITL3,TLJ27,West Sussex (South West),2021,39.4,102.4,259033.0
ITL3,TLJ27,West Sussex (South West),2022,40.8,118.6,259033.0
ITL3,TLJ28,West Sussex (North East),2008,28.2,94.5,248752.0
ITL3,TLJ28,West Sussex (North East),2009,29.1,100.7,248752.0
ITL3,TLJ28,West Sussex (North East),2010,29.5,96.2,248752.0
ITL3,TLJ28,West Sussex (North East),2011,29.8,99.3,248752.0
ITL3,TLJ28,West Sussex (North East),2012,30.0,99.9,248752.0
ITL3,TLJ28,West Sussex (North East),2013,30.7,93.1,248752.0
ITL3,TLJ28,West Sussex (North East),2014,31.5,100.7,248752.0
ITL3,TLJ28,West Sussex (North East),2015,32.3,105.6,248752.0
ITL3,TLJ28,West Sussex (North East),2016,32.7,91.0,248752.0
ITL3,TLJ28,West Sussex (North East),2017,33.5,104.0,248752.0
ITL3,TLJ28,West Sussex (North East),2018,34.1,103.3,248752.0
ITL3,TLJ28,West Sussex (North East),2019,35.4,100.0,248752.0
ITL3,TLJ28,West Sussex (North East),2020,36.7,100.2,248752.0
ITL3,TLJ28,West Sussex (North East),2021,38.0,108.2,248752.0
ITL3,TLJ28,West Sussex (North East),2022,38.8,99.9,248752.0
ITL3,TLJ31,Portsmouth,2008,28.1,92.2,144768.0
ITL3,TLJ31,Portsmouth,2009,28.4,85.8,144768.0
ITL3,TLJ31,Portsmouth,2010,28.4,83.9,144768.0
ITL3,TLJ31,Portsmouth,2011,28.8,89.6,144768.0
ITL3,TLJ31,Portsmouth,2012,29.5,83.2,144768.0
ITL3,TLJ31,Portsmouth,2013,30.7,90.2,144768.0
ITL3,TLJ31,Portsmouth,2014,31.6,93.2,144768.0
ITL3,TLJ31,Portsmouth,2015,32.2,91.1,144768.0
ITL3,TLJ31,Portsmouth,2016,32.7,89.3,144768.0
ITL3,TLJ31,Portsmouth,2017,33.8,91.5,144768.0
ITL3,TLJ31,Portsmouth,2018,35.6,97.9,144768.0
ITL3,TLJ31,Portsmouth,2019,37.4,100.0,144768.0
ITL3,TLJ31,Portsmouth,2020,39.4,102.5,144768.0
ITL3,TLJ31,Portsmouth,2021,40.6,97.0,144768.0
ITL3,TLJ31,Portsmouth,2022,41.5,107.8,144768.0
ITL3,TLJ32,Southampton,2008,30.6,88.0,171856.0
ITL3,TLJ32,Southampton,2009,33.0,83.8,171856.0
ITL3,TLJ32,Southampton,2010,35.2,95.7,171856.0
ITL3,TLJ32,Southampton,2011,36.5,100.6,171856.0
ITL3,TLJ32,Southampton,2012,36.6,94.6,171856.0
ITL3,TLJ32,Southampton,2013,36.1,87.8,171856.0
ITL3,TLJ32,Southampton,2014,36.0,86.8,171856.0
ITL3,TLJ32,Southampton,2015,37.0,89.3,171856.0
ITL3,TLJ32,Southampton,2016,38.8,85.9,171856.0
ITL3,TLJ32,Southampton,2017,41.2,91.4,171856.0
ITL3,TLJ32,Southampton,2018,43.7,103.3,171856.0
ITL3,TLJ32,Southampton,2019,45.4,100.0,171856.0
ITL3,TLJ32,Southampton,2020,46.6,93.8,171856.0
ITL3,TLJ32,Southampton,2021,47.0,93.7,171856.0
ITL3,TLJ32,Southampton,2022,47.5,99.1,171856.0
ITL3,TLJ34,Isle of Wight,2008,22.5,93.9,79567.0
ITL3,TLJ34,Isle of Wight,2009,23.4,92.8,79567.0
ITL3,TLJ34,Isle of Wight,2010,24.3,101.9,79567.0
ITL3,TLJ34,Isle of Wight,2011,25.1,100.1,79567.0
ITL3,TLJ34,Isle of Wight,2012,26.1,101.5,79567.0
ITL3,TLJ34,Isle of Wight,2013,26.8,101.6,79567.0
ITL3,TLJ34,Isle of Wight,2014,27.5,106.0,79567.0
ITL3,TLJ34,Isle of Wight,2015,27.7,100.4,79567.0
ITL3,TLJ34,Isle of Wight,2016,27.8,97.6,79567.0
ITL3,TLJ34,Isle of Wight,2017,28.0,97.7,79567.0
ITL3,TLJ34,Isle of Wight,2018,28.9,93.8,79567.0
ITL3,TLJ34,Isle of Wight,2019,30.4,100.0,79567.0
ITL3,TLJ34,Isle of Wight,2020,32.2,103.4,79567.0
ITL3,TLJ34,Isle of Wight,2021,33.6,100.5,79567.0
ITL3,TLJ34,Isle of Wight,2022,34.4,110.2,79567.0
ITL3,TLJ35,South Hampshire,2008,28.2,89.4,277549.0
ITL3,TLJ35,South Hampshire,2009,29.0,92.4,277549.0
ITL3,TLJ35,South Hampshire,2010,29.8,97.4,277549.0
ITL3,TLJ35,South Hampshire,2011,30.5,95.0,277549.0
ITL3,TLJ35,South Hampshire,2012,31.3,96.8,277549.0
ITL3,TLJ35,South Hampshire,2013,32.0,101.0,277549.0
ITL3,TLJ35,South Hampshire,2014,32.6,95.1,277549.0
ITL3,TLJ35,South Hampshire,2015,33.6,98.7,277549.0
ITL3,TLJ35,South Hampshire,2016,34.8,99.0,277549.0
ITL3,TLJ35,South Hampshire,2017,36.2,104.8,277549.0
ITL3,TLJ35,South Hampshire,2018,37.2,104.8,277549.0
ITL3,TLJ35,South Hampshire,2019,38.0,100.0,277549.0
ITL3,TLJ35,South Hampshire,2020,39.2,101.8,277549.0
ITL3,TLJ35,South Hampshire,2021,40.4,106.1,277549.0
ITL3,TLJ35,South Hampshire,2022,41.2,104.9,277549.0
ITL3,TLJ36,Central Hampshire,2008,28.4,81.9,321490.0
ITL3,TLJ36,Central Hampshire,2009,29.1,83.0,321490.0
ITL3,TLJ36,Central Hampshire,2010,29.7,87.9,321490.0
ITL3,TLJ36,Central Hampshire,2011,30.0,84.3,321490.0
ITL3,TLJ36,Central Hampshire,2012,30.4,83.5,321490.0
ITL3,TLJ36,Central Hampshire,2013,30.9,85.5,321490.0
ITL3,TLJ36,Central Hampshire,2014,31.4,93.1,321490.0
ITL3,TLJ36,Central Hampshire,2015,32.2,94.7,321490.0
ITL3,TLJ36,Central Hampshire,2016,33.0,92.5,321490.0
ITL3,TLJ36,Central Hampshire,2017,34.3,101.3,321490.0
ITL3,TLJ36,Central Hampshire,2018,35.6,99.7,321490.0
ITL3,TLJ36,Central Hampshire,2019,37.2,100.0,321490.0
ITL3,TLJ36,Central Hampshire,2020,38.9,105.3,321490.0
ITL3,TLJ36,Central Hampshire,2021,40.4,107.4,321490.0
ITL3,TLJ36,Central Hampshire,2022,41.2,105.9,321490.0
ITL3,TLJ37,North Hampshire,2008,39.9,76.3,230625.0
ITL3,TLJ37,North Hampshire,2009,41.7,81.5,230625.0
ITL3,TLJ37,North Hampshire,2010,42.3,85.5,230625.0
ITL3,TLJ37,North Hampshire,2011,41.8,79.4,230625.0
ITL3,TLJ37,North Hampshire,2012,41.4,75.6,230625.0
ITL3,TLJ37,North Hampshire,2013,41.7,78.4,230625.0
ITL3,TLJ37,North Hampshire,2014,42.5,79.2,230625.0
ITL3,TLJ37,North Hampshire,2015,43.6,80.7,230625.0
ITL3,TLJ37,North Hampshire,2016,45.2,82.0,230625.0
ITL3,TLJ37,North Hampshire,2017,48.0,83.0,230625.0
ITL3,TLJ37,North Hampshire,2018,52.3,91.0,230625.0
ITL3,TLJ37,North Hampshire,2019,56.6,100.0,230625.0
ITL3,TLJ37,North Hampshire,2020,59.9,105.9,230625.0
ITL3,TLJ37,North Hampshire,2021,60.9,100.4,230625.0
ITL3,TLJ37,North Hampshire,2022,61.1,95.4,230625.0
ITL3,TLJ41,Medway,2008,28.0,88.1,175092.0
ITL3,TLJ41,Medway,2009,29.1,94.7,175092.0
ITL3,TLJ41,Medway,2010,29.2,87.8,175092.0
ITL3,TLJ41,Medway,2011,29.4,91.5,175092.0
ITL3,TLJ41,Medway,2012,29.4,82.4,175092.0
ITL3,TLJ41,Medway,2013,30.4,91.5,175092.0
ITL3,TLJ41,Medway,2014,31.0,88.6,175092.0
ITL3,TLJ41,Medway,2015,31.9,91.2,175092.0
ITL3,TLJ41,Medway,2016,32.7,89.0,175092.0
ITL3,TLJ41,Medway,2017,34.1,91.9,175092.0
ITL3,TLJ41,Medway,2018,36.0,96.2,175092.0
ITL3,TLJ41,Medway,2019,37.5,100.0,175092.0
ITL3,TLJ41,Medway,2020,38.1,98.5,175092.0
ITL3,TLJ41,Medway,2021,37.9,90.3,175092.0
ITL3,TLJ41,Medway,2022,37.6,87.8,175092.0
ITL3,TLJ43,Kent Thames Gateway,2008,27.8,104.5,228409.0
ITL3,TLJ43,Kent Thames Gateway,2009,27.3,89.2,228409.0
ITL3,TLJ43,Kent Thames Gateway,2010,27.3,94.6,228409.0
ITL3,TLJ43,Kent Thames Gateway,2011,27.3,91.5,228409.0
ITL3,TLJ43,Kent Thames Gateway,2012,27.9,96.9,228409.0
ITL3,TLJ43,Kent Thames Gateway,2013,28.6,90.1,228409.0
ITL3,TLJ43,Kent Thames Gateway,2014,29.7,96.8,228409.0
ITL3,TLJ43,Kent Thames Gateway,2015,30.5,100.3,228409.0
ITL3,TLJ43,Kent Thames Gateway,2016,31.1,96.2,228409.0
ITL3,TLJ43,Kent Thames Gateway,2017,31.7,94.3,228409.0
ITL3,TLJ43,Kent Thames Gateway,2018,33.1,96.1,228409.0
ITL3,TLJ43,Kent Thames Gateway,2019,34.9,100.0,228409.0
ITL3,TLJ43,Kent Thames Gateway,2020,36.5,110.1,228409.0
ITL3,TLJ43,Kent Thames Gateway,2021,36.9,103.1,228409.0
ITL3,TLJ43,Kent Thames Gateway,2022,36.7,92.4,228409.0
ITL3,TLJ44,East Kent,2008,24.8,104.5,321907.0
ITL3,TLJ44,East Kent,2009,25.6,104.2,321907.0
ITL3,TLJ44,East Kent,2010,26.5,109.4,321907.0
ITL3,TLJ44,East Kent,2011,27.1,111.3,321907.0
ITL3,TLJ44,East Kent,2012,27.5,108.8,321907.0
ITL3,TLJ44,East Kent,2013,27.9,108.8,321907.0
ITL3,TLJ44,East Kent,2014,28.0,107.0,321907.0
ITL3,TLJ44,East Kent,2015,28.3,107.5,321907.0
ITL3,TLJ44,East Kent,2016,28.6,98.3,321907.0
ITL3,TLJ44,East Kent,2017,29.2,104.9,321907.0
ITL3,TLJ44,East Kent,2018,30.2,106.7,321907.0
ITL3,TLJ44,East Kent,2019,31.2,100.0,321907.0
ITL3,TLJ44,East Kent,2020,32.3,108.3,321907.0
ITL3,TLJ44,East Kent,2021,32.7,106.8,321907.0
ITL3,TLJ44,East Kent,2022,32.8,97.0,321907.0
ITL3,TLJ45,Mid Kent,2008,24.6,102.4,183361.0
ITL3,TLJ45,Mid Kent,2009,25.0,100.2,183361.0
ITL3,TLJ45,Mid Kent,2010,25.2,101.7,183361.0
ITL3,TLJ45,Mid Kent,2011,25.1,96.3,183361.0
ITL3,TLJ45,Mid Kent,2012,25.2,99.7,183361.0
ITL3,TLJ45,Mid Kent,2013,25.4,95.4,183361.0
ITL3,TLJ45,Mid Kent,2014,25.8,95.3,183361.0
ITL3,TLJ45,Mid Kent,2015,26.5,100.2,183361.0
ITL3,TLJ45,Mid Kent,2016,27.5,94.5,183361.0
ITL3,TLJ45,Mid Kent,2017,28.6,102.1,183361.0
ITL3,TLJ45,Mid Kent,2018,30.0,105.9,183361.0
ITL3,TLJ45,Mid Kent,2019,31.2,100.0,183361.0
ITL3,TLJ45,Mid Kent,2020,32.6,107.4,183361.0
ITL3,TLJ45,Mid Kent,2021,33.5,102.8,183361.0
ITL3,TLJ45,Mid Kent,2022,34.2,108.3,183361.0
ITL3,TLJ46,West Kent,2008,32.7,95.3,222405.0
ITL3,TLJ46,West Kent,2009,33.0,89.2,222405.0
ITL3,TLJ46,West Kent,2010,33.5,102.9,222405.0
ITL3,TLJ46,West Kent,2011,33.6,93.5,222405.0
ITL3,TLJ46,West Kent,2012,33.8,92.8,222405.0
ITL3,TLJ46,West Kent,2013,33.9,94.0,222405.0
ITL3,TLJ46,West Kent,2014,34.6,89.9,222405.0
ITL3,TLJ46,West Kent,2015,35.7,91.9,222405.0
ITL3,TLJ46,West Kent,2016,37.6,99.5,222405.0
ITL3,TLJ46,West Kent,2017,39.4,99.8,222405.0
ITL3,TLJ46,West Kent,2018,41.4,109.1,222405.0
ITL3,TLJ46,West Kent,2019,41.9,100.0,222405.0
ITL3,TLJ46,West Kent,2020,42.9,111.4,222405.0
ITL3,TLJ46,West Kent,2021,42.7,93.4,222405.0
ITL3,TLJ46,West Kent,2022,43.0,102.6,222405.0
ITL3,TLK11,"Bristol, City of",2008,26.0,103.5,319878.0
ITL3,TLK11,"Bristol, City of",2009,27.2,102.4,319878.0
ITL3,TLK11,"Bristol, City of",2010,27.9,107.9,319878.0
ITL3,TLK11,"Bristol, City of",2011,27.9,100.8,319878.0
ITL3,TLK11,"Bristol, City of",2012,27.9,101.4,319878.0
ITL3,TLK11,"Bristol, City of",2013,27.9,96.6,319878.0
ITL3,TLK11,"Bristol, City of",2014,28.6,97.2,319878.0
ITL3,TLK11,"Bristol, City of",2015,29.6,99.8,319878.0
ITL3,TLK11,"Bristol, City of",2016,30.7,105.1,319878.0
ITL3,TLK11,"Bristol, City of",2017,31.4,102.3,319878.0
ITL3,TLK11,"Bristol, City of",2018,32.1,100.9,319878.0
ITL3,TLK11,"Bristol, City of",2019,32.9,100.0,319878.0
ITL3,TLK11,"Bristol, City of",2020,34.1,97.6,319878.0
ITL3,TLK11,"Bristol, City of",2021,35.1,103.8,319878.0
ITL3,TLK11,"Bristol, City of",2022,35.7,101.9,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2008,29.4,92.2,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2009,29.8,86.7,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2010,30.3,90.6,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2011,30.9,90.4,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2012,32.0,94.4,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2013,33.0,93.3,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2014,34.1,97.6,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2015,34.9,98.4,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2016,35.4,95.1,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2017,36.2,98.5,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2018,36.9,96.4,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2019,37.9,100.0,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2020,39.2,96.9,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2021,40.5,99.2,430508.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2022,41.3,101.4,430508.0
ITL3,TLK13,Gloucestershire CC,2008,28.6,97.8,386043.0
ITL3,TLK13,Gloucestershire CC,2009,29.0,94.7,386043.0
ITL3,TLK13,Gloucestershire CC,2010,29.3,100.1,386043.0
ITL3,TLK13,Gloucestershire CC,2011,29.4,96.3,386043.0
ITL3,TLK13,Gloucestershire CC,2012,29.6,94.4,386043.0
ITL3,TLK13,Gloucestershire CC,2013,29.7,93.6,386043.0
ITL3,TLK13,Gloucestershire CC,2014,30.0,94.5,386043.0
ITL3,TLK13,Gloucestershire CC,2015,30.7,91.8,386043.0
ITL3,TLK13,Gloucestershire CC,2016,31.6,94.3,386043.0
ITL3,TLK13,Gloucestershire CC,2017,32.8,102.9,386043.0
ITL3,TLK13,Gloucestershire CC,2018,33.7,96.5,386043.0
ITL3,TLK13,Gloucestershire CC,2019,35.2,100.0,386043.0
ITL3,TLK13,Gloucestershire CC,2020,36.8,101.7,386043.0
ITL3,TLK13,Gloucestershire CC,2021,38.3,109.2,386043.0
ITL3,TLK13,Gloucestershire CC,2022,39.0,102.4,386043.0
ITL3,TLK14,Swindon,2008,38.8,97.5,140185.0
ITL3,TLK14,Swindon,2009,40.5,95.0,140185.0
ITL3,TLK14,Swindon,2010,40.8,95.2,140185.0
ITL3,TLK14,Swindon,2011,40.3,88.5,140185.0
ITL3,TLK14,Swindon,2012,40.3,88.3,140185.0
ITL3,TLK14,Swindon,2013,41.4,87.1,140185.0
ITL3,TLK14,Swindon,2014,43.1,91.7,140185.0
ITL3,TLK14,Swindon,2015,45.0,99.4,140185.0
ITL3,TLK14,Swindon,2016,46.4,92.8,140185.0
ITL3,TLK14,Swindon,2017,48.1,98.8,140185.0
ITL3,TLK14,Swindon,2018,49.6,99.6,140185.0
ITL3,TLK14,Swindon,2019,50.9,100.0,140185.0
ITL3,TLK14,Swindon,2020,52.5,96.3,140185.0
ITL3,TLK14,Swindon,2021,54.0,94.2,140185.0
ITL3,TLK14,Swindon,2022,55.4,103.8,140185.0
ITL3,TLK15,Wiltshire,2008,27.5,105.0,299124.0
ITL3,TLK15,Wiltshire,2009,28.2,98.0,299124.0
ITL3,TLK15,Wiltshire,2010,29.2,107.4,299124.0
ITL3,TLK15,Wiltshire,2011,30.1,110.4,299124.0
ITL3,TLK15,Wiltshire,2012,30.8,111.8,299124.0
ITL3,TLK15,Wiltshire,2013,31.0,110.2,299124.0
ITL3,TLK15,Wiltshire,2014,30.8,105.3,299124.0
ITL3,TLK15,Wiltshire,2015,30.7,104.9,299124.0
ITL3,TLK15,Wiltshire,2016,30.9,99.8,299124.0
ITL3,TLK15,Wiltshire,2017,31.5,104.8,299124.0
ITL3,TLK15,Wiltshire,2018,32.3,105.4,299124.0
ITL3,TLK15,Wiltshire,2019,33.3,100.0,299124.0
ITL3,TLK15,Wiltshire,2020,35.1,102.4,299124.0
ITL3,TLK15,Wiltshire,2021,37.2,111.6,299124.0
ITL3,TLK15,Wiltshire,2022,38.6,117.8,299124.0
ITL3,TLK23,Somerset CC,2008,23.7,101.8,323001.0
ITL3,TLK23,Somerset CC,2009,24.0,100.0,323001.0
